,,,acc_0,f1_0,gmean_0,BA_0,MCC_0,AP_0,acc_1,f1_1,gmean_1,BA_1,MCC_1,AP_1,acc_2,f1_2,gmean_2,BA_2,MCC_2,AP_2,acc_3,f1_3,gmean_3,BA_3,MCC_3,AP_3,acc_4,f1_4,gmean_4,BA_4,MCC_4,AP_4,acc_5,f1_5,gmean_5,BA_5,MCC_5,AP_5,acc_6,f1_6,gmean_6,BA_6,MCC_6,AP_6,acc_7,f1_7,gmean_7,BA_7,MCC_7,AP_7,acc_8,f1_8,gmean_8,BA_8,MCC_8,AP_8,acc_9,f1_9,gmean_9,BA_9,MCC_9,AP_9,avg_acc,avg_f1,avg_gmean,avg_BA,avg_MCC,avg_AP
GBTClassifier,SOUP,4delikatne-bezover-cut,0.6608333333333334,0.5591552878692183,0.5973347003736273,0.6432539682539683,0.47288504830427325,0.5670465049867418,0.6808333333333334,0.5886868457903833,0.6338248999192291,0.674404761904762,0.505579339968685,0.601442066670316,0.6716666666666666,0.6265519952178309,0.7256674322845484,0.7531746031746032,0.5347250460076005,0.651265779257496,0.7275,0.6636114283628551,0.7398058443875408,0.7555555555555556,0.5624778614935806,0.6611643666761148,0.6883333333333334,0.6025249754871351,0.6575727253677798,0.7001984126984127,0.5220745251231276,0.6318876888802393,0.7100000000000002,0.6479007929685465,0.7422193111091808,0.768452380952381,0.5656142801239173,0.6560238058244352,0.6758333333333334,0.5950003239576185,0.6540632155698867,0.6904761904761905,0.5013968809177475,0.6140848530334019,0.7083333333333334,0.6462045810112853,0.7227127098335977,0.7432539682539683,0.5419925558910675,0.6603241290537434,0.6950000000000001,0.6531040671812651,0.7610482977572512,0.7869047619047619,0.5650491920067187,0.6962046568466229,0.71,0.6208029817289529,0.6764204199196142,0.7039682539682539,0.5411522344395875,0.5965288644979546,0.6928333333333334,0.620354327957509,0.6910669556522256,0.7219642857142857,0.5312946964276306,0.6335972715727066
XGBoostWrapper,SOUP,4delikatne-bezover-cut,0.8175000000000001,0.7809615215741127,0.8877764849299197,0.8944444444444443,0.7030790475354156,0.8708819458741447,0.8208333333333332,0.783348432893884,0.8899843065483963,0.8964285714285714,0.706584700302223,0.8726076225041293,0.8175000000000001,0.782872758376145,0.8954701619338966,0.9029761904761905,0.7065334704100846,0.8743282001583206,0.8133333333333332,0.7779803283006608,0.8916971368941506,0.8996031746031745,0.7018944294382374,0.8759599130961643,0.8183333333333334,0.7799011664390642,0.8905367863990946,0.8972222222222221,0.7055082512361746,0.8793074204507183,0.8216666666666665,0.7832265327091392,0.8873992446219436,0.8940476190476192,0.7074629575263038,0.8855599114038448,0.8258333333333333,0.7890919911423404,0.8940557839616232,0.9001984126984126,0.7138164250079229,0.8773994925914449,0.8208333333333334,0.7817204273012637,0.8858086428107728,0.8916666666666666,0.7034091530105764,0.8651658599705749,0.8158333333333335,0.7785503565149949,0.8865127490043635,0.8940476190476192,0.7010904183302378,0.8768289164930689,0.8141666666666667,0.7768745704774676,0.8878274865178979,0.8952380952380953,0.7010894908888896,0.8677660252989338,0.8185833333333333,0.7814528085729073,0.8897068783622059,0.8965873015873017,0.7050468343686065,0.8745805307841344
GBTClassifier,MDO,4delikatne-bezover-cut,0.4333333333333334,0.29787993443165584,0.1680590425305692,0.4920634920634921,0.02916719463354278,0.4683214034382016,0.4866666666666667,0.2931340137796889,0.14382177882421537,0.4603174603174603,0.02338604678552697,0.48455904079594647,0.4774999999999999,0.28797444068017347,0.14235975471901005,0.45595238095238094,0.009981618339004765,0.47656434484618293,0.49499999999999994,0.29814532297732044,0.14520183217359467,0.46428571428571425,0.03041330684275507,0.4659204383741888,0.4308333333333333,0.2962551047947766,0.1675864177805355,0.4908730158730159,0.027982618144967164,0.4884910813845676,0.495,0.29850645728951913,0.14527893910847753,0.4642857142857143,0.025798032526104898,0.46828117969792826,0.49083333333333334,0.29559442508460987,0.1444780881387469,0.4623015873015873,0.027964251498164,0.4684527978327018,0.4341666666666667,0.29825807528602194,0.1683275375011592,0.4924603174603175,0.030710598665731448,0.4869626844885816,0.4333333333333333,0.2977938240684291,0.16819600139411134,0.4920634920634921,0.028950410608379922,0.49040365170256955,0.4875,0.2935794907121025,0.14395860991567078,0.4607142857142857,0.025126134350156377,0.4674688016833839,0.46641666666666665,0.2957121089104298,0.15372680020860904,0.47353174603174597,0.02594802123943334,0.4765425424244253
XGBoostWrapper,MDO,4delikatne-bezover-cut,0.8724999999999999,0.8279355643169964,0.8466775222217002,0.8486111111111111,0.7325696908109208,0.8420531224039621,0.8658333333333335,0.8188298640776976,0.845121820373242,0.8468253968253968,0.7217668735618712,0.8409773277211452,0.8783333333333333,0.8330832493661575,0.8461466000683944,0.8480158730158729,0.741970589614623,0.8585314254060978,0.8766666666666667,0.8314201072580616,0.85319015462335,0.8545634920634921,0.7420654596078415,0.8453873872943853,0.875,0.8296921350795715,0.8521428739455669,0.8537698412698413,0.7391215084620908,0.8499095040003333,0.8716666666666667,0.8263397473518612,0.8510247143088119,0.8521825396825398,0.734488761478805,0.850461440827084,0.8658333333333333,0.8167687755512368,0.8391561134018624,0.8416666666666666,0.7205806323997297,0.846477158824098,0.8724999999999999,0.825829828370558,0.8447580625528295,0.8470238095238095,0.7306084142992713,0.842558041591408,0.8741666666666665,0.8321004098614898,0.852597800814122,0.8541666666666667,0.7367969281296773,0.8490323541873119,0.8716666666666667,0.8283810442844224,0.8529639694087227,0.8545634920634921,0.7354540410486384,0.8503564131830951,0.8724166666666667,0.8270380725518054,0.8483779631718601,0.850138888888889,0.7335422899413468,0.8475744175438921
GBTClassifier,default,1czysty-cut,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.5942300362093773,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.6239084845609846,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.6397132644085968,0.6991666666666667,0.2743170978465096,0.04639743266584466,0.3329365079365079,-0.006743838104078581,0.6111873911940823,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.5927298317223905,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.612104211352609,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.5990447854591128,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.623216441210378,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.6035710064128568,0.7,0.2745098039215686,0.046415888336127795,0.3333333333333333,0.0,0.6131312422047499,0.6999166666666666,0.2744905333140627,0.04641404276909948,0.3332936507936508,-0.0006743838104078581,0.6112836694735138
XGBoostWrapper,default,1czysty-cut,0.96,0.9412689414976173,0.9462192088860968,0.9474206349206348,0.9146039665990526,0.9327939644246058,0.9574999999999999,0.9374574069034882,0.94247199897402,0.9438492063492063,0.9097326421554122,0.9381361391584496,0.9608333333333334,0.9467325183420574,0.9589230107603847,0.9591269841269842,0.9174194617324727,0.9366658824241527,0.9591666666666667,0.9408606280129568,0.9468662647941148,0.9484126984126984,0.912976001282563,0.9365421365540559,0.9616666666666667,0.9442722726681207,0.9515292065016723,0.9519841269841269,0.9181861228612312,0.9367348966936282,0.9616666666666667,0.9472841738775724,0.9575505906212303,0.9581349206349206,0.9189974601916017,0.9340516256825897,0.9625,0.9449979656370193,0.9500281733569379,0.9509920634920637,0.9199686575246087,0.9301145082106613,0.9625,0.9461821108517338,0.9532624343167173,0.9537698412698413,0.920294624679282,0.9296497807756013,0.9574999999999999,0.9408730295003835,0.9547199708731509,0.9551587301587302,0.9109827101220489,0.9416505153943089,0.9583333333333334,0.9389123932122718,0.9426968469321834,0.9446428571428571,0.9110421621844903,0.93985503423442,0.9601666666666668,0.9428841440503222,0.9504267706016508,0.9513492063492063,0.9154203809332764,0.9356194483552474
GBTClassifier,GlobalCS,1czysty-cut,0.82,0.7650455290159905,0.8493979756313529,0.8569444444444445,0.6875177885298505,0.820683954103745,0.8308333333333333,0.7880405829661079,0.8818003611518327,0.8875,0.7229291378497067,0.8763863332703323,0.8150000000000001,0.771137312981275,0.877520287587128,0.8831349206349206,0.7000903904457922,0.856695717478447,0.8383333333333333,0.8017133407391345,0.8877854168564833,0.8920634920634921,0.7263884366378873,0.849840365336471,0.7933333333333333,0.7562907988881462,0.8714628809181455,0.8799603174603174,0.6774253116795735,0.8901268419773889,0.8216666666666667,0.776911588615077,0.8798413642324231,0.8847222222222222,0.7056776042436654,0.8440113860934652,0.7875000000000001,0.7501539774248073,0.8547097300041397,0.8638888888888889,0.6721148061895794,0.8502672472415268,0.7958333333333333,0.7502971602212025,0.8677563338956112,0.8748015873015873,0.6813848625719185,0.7999668426571337,0.8441666666666666,0.803499600436492,0.8803521457645311,0.883531746031746,0.7252560260389977,0.8551790251804045,0.8125,0.7742691644620782,0.8805908051526217,0.8890873015873015,0.7038667355095712,0.8775253597073048,0.8159166666666666,0.773735905575031,0.8731217301194271,0.879563492063492,0.7002651099696542,0.8520683073046218
XGBoostWrapper,GlobalCS,1czysty-cut,0.9575000000000001,0.9435371716410799,0.9693247357278303,0.9696428571428571,0.9137949019953595,0.9518258983806934,0.9550000000000001,0.938818307222071,0.9684566719867028,0.9688492063492063,0.9091276166514802,0.9580339787189003,0.9608333333333332,0.9472470664072359,0.9713649627019093,0.9716269841269842,0.9195978781313929,0.9571877080456579,0.9575000000000001,0.9426684874798619,0.9683526028992302,0.9686507936507937,0.9128990872928128,0.9529033798214037,0.9533333333333334,0.9334008666043626,0.957383143692254,0.9581349206349206,0.9041100834108526,0.9536224304755742,0.9558333333333333,0.9378819343131319,0.9628565883971006,0.9630952380952381,0.9093669308187021,0.9554888299075058,0.9533333333333334,0.934808154518256,0.9591651907236353,0.9595238095238094,0.9040845402098412,0.9484763680558048,0.96,0.9455765808585854,0.9704482260871327,0.9708333333333334,0.9183116389422231,0.9508779764552777,0.9575000000000001,0.9413270864452862,0.9682610513546731,0.9686507936507937,0.9138430457068711,0.9510710695998066,0.9558333333333333,0.9388516581316614,0.9641330016426852,0.9644841269841271,0.9097019397307502,0.9520235473874946,0.9566666666666667,0.9404117313621532,0.9659746175213153,0.9663492063492063,0.9114837662890286,0.9531511186848117
GBTClassifier,StaticSMOTE,1czysty-cut,0.8508333333333334,0.7999933007685879,0.8527722845309988,0.8549603174603174,0.7146818151240721,0.828571144939741,0.8483333333333333,0.8086217826914099,0.8709486729189507,0.8742063492063492,0.7308464530441812,0.7961000273919192,0.8441666666666666,0.802215031963361,0.8721668546281244,0.8748015873015873,0.7228566883557594,0.8552853568905997,0.8466666666666667,0.8039869052724027,0.8746195866164443,0.8771825396825397,0.7250024227910525,0.8700156470272509,0.8166666666666667,0.6954842464002108,0.6949074328614032,0.7551587301587303,0.5725990991375346,0.858715090523404,0.8558333333333333,0.8202619920475946,0.8918476017408883,0.8942460317460318,0.7451919197695471,0.8323131626233053,0.8566666666666667,0.8092142567633902,0.8709914169732269,0.8726190476190476,0.735305783092251,0.8389676109879544,0.8516666666666668,0.8079959819464761,0.8576509504277405,0.8615079365079363,0.7249012782093283,0.8154519796774247,0.8591666666666666,0.81757988068006,0.885574086347473,0.8880952380952382,0.7469046018598327,0.876395878332794,0.8483333333333333,0.80492412049938,0.8723056926542465,0.8773809523809524,0.7335632075031018,0.8540898578406763,0.8478333333333333,0.7970277499032873,0.8543784579699496,0.863015873015873,0.7151853268886661,0.8425905756235069
XGBoostWrapper,StaticSMOTE,1czysty-cut,0.9575000000000001,0.9411260121877522,0.9593008487678665,0.9595238095238094,0.9113645108842432,0.9471175021673377,0.9641666666666666,0.9486991222716498,0.9666374387818669,0.9670634920634921,0.9255494500692117,0.9507683780870458,0.9550000000000001,0.9375523345949578,0.9636753123553735,0.9640873015873016,0.908353710679253,0.9437985601221138,0.9516666666666665,0.9337867419234417,0.9572653694205645,0.9577380952380953,0.901711790219404,0.9470714394383066,0.9616666666666667,0.9471788806713736,0.9694542464272544,0.9696428571428573,0.9205430477453909,0.9448853920675477,0.9583333333333334,0.9443038141336269,0.9676800114288173,0.9680555555555556,0.9145365266986296,0.9360001655256853,0.9625,0.9479829450810773,0.9682860772881687,0.9686507936507937,0.922475352100675,0.9499945089685354,0.9641666666666667,0.9514058663225591,0.9706600024696872,0.9708333333333334,0.9253345562605795,0.9415356905762972,0.9566666666666667,0.9400953942936223,0.9636448503856675,0.9638888888888889,0.9105627390274111,0.9504864960749166,0.9566666666666667,0.9404735250114094,0.9668967832082274,0.9672619047619048,0.9118146446958798,0.9439048090475299,0.9588333333333334,0.9432604636491471,0.9653500940533494,0.9656746031746032,0.9152246328380679,0.9455562942075316
GBTClassifier,SMOTE,1czysty-cut,0.7841666666666668,0.7345560208041018,0.8194923487878027,0.8404761904761905,0.664379193029704,0.8041432671155075,0.7908333333333333,0.7457347622575186,0.8605829600408862,0.8698412698412697,0.6746812858276098,0.8586050130622347,0.8108333333333333,0.750199099241595,0.8226354304330646,0.8440476190476189,0.6836117134574209,0.7879742706919899,0.8066666666666666,0.7666285643029954,0.8790427267197366,0.8875,0.6935386555670816,0.844099861090282,0.8150000000000001,0.7758795018672733,0.8743530815890477,0.8821428571428571,0.7027794378405794,0.8851776240953952,0.7816666666666666,0.749811072186173,0.8717170709158703,0.883531746031746,0.6688340218250242,0.9079968457105749,0.8041666666666668,0.762692610723204,0.8780555455723373,0.8857142857142858,0.6917620604284663,0.8695700374552885,0.7091666666666667,0.6768495547033511,0.8042000418242201,0.8244047619047619,0.5911273650362162,0.8404612000468413,0.7666666666666666,0.7225193786840125,0.8392268902463407,0.851388888888889,0.6491692988700544,0.8436887309450828,0.805,0.763236129773302,0.8802157776422437,0.8880952380952382,0.6919023446987647,0.8518417218491688,0.7874166666666667,0.7448106694543527,0.8529521873771551,0.8657142857142857,0.6711785376580922,0.8493558572062365
XGBoostWrapper,SMOTE,1czysty-cut,0.96,0.9446318230968977,0.9706269532669424,0.9708333333333334,0.9180723988639858,0.9463792755472522,0.9591666666666665,0.9432896745386001,0.9700337408358625,0.9704365079365079,0.9169196755407183,0.9487406687177886,0.9583333333333333,0.9437597592548634,0.9687987237774793,0.9690476190476189,0.9157285980306374,0.9499469651518485,0.9541666666666668,0.935022182838803,0.9607894530629195,0.9613095238095237,0.9056537059788285,0.9482173378918969,0.9508333333333333,0.9327100704546758,0.9585045649290496,0.9587301587301589,0.899450287049327,0.9455676118197601,0.9541666666666666,0.9378798973445018,0.9657882985971818,0.9660714285714285,0.9066219419589812,0.9518563217700713,0.9583333333333334,0.9437889800006275,0.9669411881191092,0.9670634920634921,0.9137437258318106,0.9529885845682002,0.9541666666666666,0.9349144538594926,0.9558926319796406,0.9575396825396826,0.9055943683515091,0.9481259003188717,0.9608333333333334,0.9471328607518427,0.9678338234460753,0.9682539682539681,0.918726873699139,0.9535651344460859,0.9566666666666667,0.939785203158252,0.9640651676235352,0.9644841269841271,0.9117500544954151,0.9445991799679124,0.9566666666666667,0.9402914905298557,0.9649274545637795,0.9653769841269841,0.9112261629800352,0.9489986980199688
GBTClassifier,ClusterCentroids,1czysty-cut,0.8383333333333333,0.7921465172967611,0.8589282819853287,0.8619047619047618,0.7205792029008673,0.8242127877171181,0.8666666666666666,0.8228922512378153,0.9088395954569638,0.9117063492063492,0.7650046940178843,0.8924645290513789,0.8608333333333332,0.8218068983647566,0.899593283039756,0.9019841269841269,0.7524556037463366,0.8483927119259077,0.8291666666666666,0.7971659256605941,0.8820680331463742,0.8863095238095239,0.7112215714065935,0.8383104410553595,0.8566666666666667,0.8182168360309721,0.8972234869725753,0.8992063492063493,0.7406422799138572,0.8691633164170491,0.8666666666666666,0.8241065623233755,0.9104685264905299,0.9126984126984127,0.7650093530632374,0.8441874708165095,0.8333333333333333,0.7956975635948791,0.8882964623688459,0.8950396825396826,0.7297419920825438,0.8551534897523745,0.8033333333333333,0.7240631075798678,0.7762424758485105,0.8103174603174603,0.6642220151778339,0.7623878340027516,0.8758333333333332,0.830594829279595,0.9060702216966054,0.90734126984127,0.771876050405036,0.8256856269134148,0.7733333333333333,0.6964055300211373,0.7476887223802423,0.7845238095238095,0.6335670650144926,0.7119186133148655,0.8404166666666665,0.7923096021389754,0.8675419089385732,0.8771031746031746,0.7254319827728684,0.8271876820966728
XGBoostWrapper,ClusterCentroids,1czysty-cut,0.9400000000000001,0.916817967239602,0.9626071148352485,0.9630952380952381,0.8815045419207707,0.9313068562350487,0.9408333333333333,0.9188365843522076,0.9628298906674978,0.9634920634920634,0.8836115616181672,0.9346756461240119,0.9358333333333334,0.9125486587469969,0.9543766752931481,0.9549603174603174,0.8731298249484585,0.9205061023515493,0.9275,0.8994811425722192,0.9452090778724263,0.9462301587301587,0.8581113222804092,0.9371395797101837,0.9400000000000001,0.9160956177653166,0.9653608186387489,0.9660714285714285,0.8837928833598561,0.939981684559687,0.9366666666666668,0.9144497345387668,0.9585161797260625,0.9591269841269842,0.8762596673689906,0.9159527782295263,0.9375,0.913272097396723,0.9576195778937391,0.9581349206349206,0.8766007924887885,0.924314688315771,0.9366666666666668,0.9103383660814061,0.9438968811882006,0.9454365079365079,0.8729595297852268,0.9306820469156705,0.9408333333333333,0.9179721662263646,0.9521424916034797,0.9529761904761905,0.8805416595298942,0.9252424196074223,0.9341666666666667,0.911058031008355,0.9577976781077219,0.9585317460317461,0.8718900311091075,0.9393959087717156,0.9369999999999999,0.9130870365927958,0.9560356385826273,0.9568055555555555,0.8758401814409668,0.9299197710820586
