,,,,AP_0,AP_1,AP_2,AP_3,AP_4,AP_5,AP_6,AP_7,AP_8,AP_9,BA_0,BA_1,BA_2,BA_3,BA_4,BA_5,BA_6,BA_7,BA_8,BA_9,MCC_0,MCC_1,MCC_2,MCC_3,MCC_4,MCC_5,MCC_6,MCC_7,MCC_8,MCC_9,acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_7,acc_8,acc_9,f1_0,f1_1,f1_2,f1_3,f1_4,f1_5,f1_6,f1_7,f1_8,f1_9,gmean_0,gmean_1,gmean_2,gmean_3,gmean_4,gmean_5,gmean_6,gmean_7,gmean_8,gmean_9,avg_acc,avg_f1,avg_gmean,avg_BA,avg_MCC,avg_AP
XGBoostWrapper,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.001}",1czysty-cut,0.8373149280458694,0.8337987350301057,0.8827081034069313,0.76157090300288,0.8518800160746272,0.8379061139129972,0.7726285467293363,0.839211583444983,0.8564658087530989,0.8872638700842707,0.7720238095238094,0.7863095238095239,0.8347222222222221,0.677579365079365,0.7958333333333334,0.6976190476190476,0.6863095238095238,0.7406746031746032,0.7787698412698414,0.8408730158730158,0.7780156647255481,0.7333288972285048,0.8303611493376793,0.6628837942862524,0.7887678709713184,0.7340634482975681,0.721097436985856,0.7685121362895708,0.7251410179286505,0.8302385664455638,0.9016666666666667,0.8625,0.9233333333333335,0.8550000000000001,0.9058333333333334,0.8833333333333334,0.8775000000000001,0.8983333333333334,0.8724999999999999,0.9241666666666667,0.773032781850373,0.7589933545499288,0.8438791176031911,0.6546630247103227,0.7877492922751709,0.6741031211240084,0.6640767573051531,0.7356466333150996,0.7921556108177337,0.8490249948787593,0.5981755025810191,0.6151054255083404,0.745206315323412,0.35872402731809944,0.627860804316143,0.3586429846154194,0.3475414306239679,0.49012545969102195,0.686363492077776,0.7547127788607735,0.8904166666666666,0.753332468842974,0.5582458220915973,0.7610714285714285,0.7572409982496512,0.83607486084851
GBTClassifier,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.0001}",1czysty-cut,0.4557471354384276,0.4637145559456643,0.4623415128789413,0.42822545787893357,0.47165056166780495,0.468355842529534,0.5007680535628258,0.4028009732092608,0.3673657581785875,0.5482303768290031,0.27222222222222225,0.29345238095238096,0.3043650793650794,0.2365079365079365,0.2706349206349207,0.28452380952380957,0.2841269841269841,0.20555555555555555,0.1742063492063492,0.3339285714285714,0.038789808031624705,-0.00040102672640616733,0.10233068458123698,-0.03570843282945198,-0.015474237926245272,-0.04342828991298695,0.053879663054477056,-0.09219775230210321,-0.1637733930733921,0.02049448647983508,0.5516666666666666,0.4666666666666666,0.4725,0.41916666666666663,0.43916666666666665,0.4333333333333333,0.47750000000000004,0.35,0.31416666666666665,0.55,0.27340627566795284,0.29021474787397433,0.30338222476810967,0.25317512999804503,0.248594983961185,0.26899684550283726,0.27462624992450746,0.21375998725994633,0.19497118043037762,0.2863512813815494,0.06325557681886544,0.14047338941267654,0.1292593445218227,0.10212749349990964,0.10064332027195129,0.15749642827728122,0.10299813559515422,0.10981977165923133,0.07760938686442534,0.1216681050931238,0.44741666666666663,0.26074789067684845,0.11053509520144415,0.265952380952381,-0.013548849062341184,0.45692002281189825
XGBoostWrapper,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.0001}",1czysty-cut,0.8265979414768024,0.8303469674331632,0.8656701519094717,0.9166184031974509,0.8108282255163605,0.8926476579060776,0.9246455039158665,0.8598561756810712,0.9053066086097713,0.8958238661421593,0.9081349206349207,0.9049603174603174,0.9182539682539683,0.911904761904762,0.9257936507936508,0.9083333333333332,0.9196428571428571,0.9210317460317461,0.9077380952380952,0.9162698412698413,0.8686170204717414,0.8525494595089238,0.8682043026869921,0.8713959793875821,0.8720312935108432,0.8661845175641272,0.8782434950906474,0.874186351922243,0.8747355397497237,0.874060813582853,0.9391666666666667,0.9308333333333332,0.9383333333333335,0.9399999999999998,0.9383333333333332,0.9375,0.9433333333333334,0.9416666666666668,0.9425000000000001,0.9408333333333332,0.911271874796444,0.9009047707401414,0.9123829224380238,0.9112935769746157,0.911867035061916,0.9096526682062359,0.9181380084046153,0.9190328457067878,0.916700044085745,0.9120929032140925,0.9055673696460594,0.9018986717817216,0.9162643203082028,0.9092547605013008,0.9222124462257735,0.9054096160922146,0.9170348149580487,0.919658482616874,0.9049019044420182,0.9136973810376574,0.93925,0.9123336649628617,0.9115899767609872,0.914206349206349,0.8700208773475676,0.8728341501788194
GBTClassifier,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 1e-05}",1czysty-cut,0.3561686793356539,0.3892182153971652,0.46064828535162067,0.4252050969072522,0.3249034721545342,0.4113908705172375,0.38679905200155157,0.39773230244986796,0.4265945922441749,0.3941555335229773,0.1248015873015873,0.1865079365079365,0.17043650793650794,0.2261904761904762,0.15575396825396828,0.19444444444444448,0.17281746031746031,0.1626984126984127,0.1992063492063492,0.18373015873015872,-0.20074778241274266,-0.184561557853557,-0.1542576608634075,-0.10741727367038305,-0.27594662781829005,-0.1358012468125724,-0.1258439567528487,-0.0965778728973375,-0.09588843966070637,-0.11968262156435552,0.23500000000000001,0.30500000000000005,0.3425,0.3375,0.2058333333333333,0.35666666666666663,0.2925,0.30749999999999994,0.35416666666666663,0.35,0.1503670204244503,0.18806014485861616,0.1891859606526245,0.22630352955425542,0.1315553537951129,0.2135702053733482,0.18892828017705737,0.1934289831791392,0.21564345062770368,0.20722904526932276,0.04660983962657324,0.08724602010339916,0.05034560157119087,0.09099425853252537,0.05627891619111856,0.07523260788487335,0.08812375987540236,0.05902849211349859,0.08673567867240559,0.06996739187909036,0.3086666666666667,0.19042719739116304,0.07105625664500775,0.17765873015873018,-0.14967250403062007,0.3972816099882035
XGBoostWrapper,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 1e-05}",1czysty-cut,0.7006800518417128,0.6689374554030076,0.6956481269166697,0.6875378806858772,0.7196606187544421,0.741854878312081,0.736735531239321,0.7566295937020302,0.722282410942817,0.7272455470496154,0.9240079365079363,0.9351190476190476,0.9311507936507937,0.9347222222222223,0.9422619047619047,0.9251984126984126,0.9371031746031747,0.9321428571428572,0.9265873015873016,0.9345238095238095,0.869695857689976,0.8780864090453514,0.8803651064037652,0.8778857084365697,0.8922608449430136,0.8657220821448555,0.8891973332104455,0.882245293443925,0.8678930235601872,0.8735656295176687,0.9383333333333332,0.9416666666666667,0.9433333333333334,0.9416666666666667,0.9483333333333333,0.9358333333333333,0.9475,0.9441666666666666,0.9366666666666668,0.9391666666666666,0.9119979841429167,0.9176950868061715,0.9193009233592088,0.9181961070380298,0.9269219929856103,0.9088465153150894,0.9242016549889491,0.9201965950130436,0.9098386556399702,0.9157010845243239,0.9226172486291293,0.9345033732560056,0.9290700683885553,0.9339325267496357,0.9414509181222795,0.9241240552980159,0.9351580476564934,0.9304185525973319,0.9249944058979557,0.9329866208575565,0.9416666666666667,0.9172896599813314,0.9309255817452959,0.9322817460317461,0.8776917288395758,0.7157212094847574
GBTClassifier,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.001}",1czysty-cut,0.458149577914092,0.4365690235614399,0.3041648585218747,0.36810459183654665,0.43278997697355087,0.3755513031364194,0.3602502965409045,0.3668734167740647,0.4352617236123775,0.36525966718085334,0.225,0.22242063492063494,0.11468253968253968,0.1748015873015873,0.1847222222222222,0.21845238095238093,0.11468253968253968,0.2246031746031746,0.19305555555555556,0.1634920634920635,-0.22163474025804814,-0.19769864136688936,-0.48240626405702375,-0.34053842438341014,-0.3006532132555021,-0.3195881014511715,-0.46445504902863466,-0.2473593871066854,-0.3104586738430293,-0.36152233069886275,0.45499999999999996,0.36500000000000005,0.22833333333333333,0.34833333333333333,0.3441666666666667,0.31166666666666665,0.22750000000000004,0.37166666666666665,0.3383333333333333,0.2758333333333334,0.20789700751562928,0.207184280863813,0.12350720556111842,0.18011037226815035,0.18187140903931848,0.20434899777323218,0.13025042181275198,0.2058854642935639,0.19343619432052067,0.15894888196657267,0.05617706873540732,0.07234245682678678,0.04091055325320663,0.052984311095316504,0.06207402349063827,0.09855487382674522,0.042828116286436596,0.06421225186304928,0.09824032835603398,0.07559786852903999,0.32658333333333334,0.1793440235414671,0.06639218522626607,0.18359126984126986,-0.32463148254492574,0.39029744360521235
XGBoostWrapper,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.001}",1czysty-cut,0.79522474031879,0.8486900529931297,0.8745485075460058,0.870551261433771,0.8931512106530081,0.8580492554743888,0.8628545078958136,0.8741370517976664,0.8427600819364442,0.8578200763001428,0.8529761904761906,0.8886904761904763,0.9037698412698413,0.8956349206349206,0.9041666666666666,0.8827380952380952,0.8817460317460318,0.8998015873015873,0.8628968253968253,0.8940476190476192,0.8385673618318112,0.8499058492953786,0.8598894859757353,0.8576017771983102,0.858514531709706,0.8510817807971268,0.8497399827538636,0.854649878003452,0.8342330344440587,0.8585579610060086,0.9275,0.9316666666666666,0.9349999999999999,0.9341666666666667,0.9349999999999999,0.9316666666666666,0.9316666666666666,0.9333333333333332,0.925,0.9349999999999999,0.853009566609152,0.9016930649444271,0.9042706041163002,0.902255835259302,0.9103893282424638,0.897494520151852,0.8983599545126377,0.903450272537707,0.8759938412574064,0.9031069895238426,0.7639154451540283,0.8844781944446538,0.901498163549617,0.8915740298897579,0.9023976249950596,0.8775196184977745,0.8768156661940637,0.8971483412578165,0.8475726954138979,0.8907897936495586,0.932,0.895002397715509,0.8733709573046229,0.8866468253968256,0.8512741643015452,0.8577786746349162
GBTClassifier,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.0001}",1czysty-cut,0.4645504718780268,0.38432594949063476,0.4794419193559104,0.43480868967809594,0.45871586787782936,0.4268207167515798,0.504831603895348,0.5499402155150507,0.3838301396842451,0.6316182527226961,0.27103174603174607,0.18373015873015872,0.23928571428571427,0.25297619047619047,0.3075396825396825,0.3051587301587302,0.25515873015873014,0.3027777777777777,0.17638888888888887,0.29980158730158724,-0.0024650286662051156,-0.16506826309000497,-0.0745747084277533,-0.0005743467919482603,0.01743487620097502,-0.04043692161251603,-0.10728810159892185,0.09326793264424166,-0.2298766824206246,-0.056321268340706054,0.5108333333333333,0.36249999999999993,0.46833333333333327,0.4666666666666667,0.5875,0.40166666666666667,0.4883333333333333,0.5616666666666666,0.33249999999999996,0.6083333333333333,0.27641360148085975,0.18486083210051624,0.2396434039514436,0.2603996775998709,0.2842134077684486,0.2443520259184801,0.23925821084496895,0.2854343937245544,0.19026793675271908,0.27072865733175505,0.09174994673822094,0.059330590833795785,0.070918969112403,0.1007321540089156,0.0820606122456793,0.08791740873411705,0.06548166764138981,0.09816508031579489,0.07724344986057927,0.07167724620312992,0.47883333333333333,0.24755721474736164,0.08052771256940255,0.25938492063492063,-0.05659025121034635,0.4718883826849417
XGBoostWrapper,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.0001}",1czysty-cut,0.6941333091619831,0.7106908057949177,0.702269579040469,0.6912259000038663,0.7036100770236053,0.6768127718415012,0.7166131113649332,0.6708815180736953,0.7128499215330065,0.6736984544695525,0.9386904761904763,0.9248015873015873,0.9273809523809524,0.9130952380952382,0.9103174603174603,0.9101190476190476,0.9301587301587302,0.9277777777777778,0.9259920634920636,0.9128968253968255,0.8772977058156657,0.8605133964031403,0.8626431667825105,0.8550473775153721,0.8378864005276483,0.8432352154467176,0.8675821751818822,0.8673328798830493,0.8618061723617624,0.8452657182240928,0.9408333333333333,0.9333333333333333,0.9333333333333332,0.9316666666666666,0.9216666666666666,0.9241666666666667,0.9358333333333334,0.9358333333333334,0.9333333333333332,0.9266666666666665,0.9178471605091365,0.9068143880687505,0.9054083093037237,0.8998366544456278,0.8874063515002188,0.8892121340225143,0.9078611594629061,0.9061134039555258,0.9053158283619982,0.8961752985274751,0.9374944391046375,0.9234381975573932,0.925690786010434,0.9114712426460645,0.9093365017762325,0.9077686391932585,0.929080544942606,0.9261413659967535,0.9249837388278707,0.9112946194842546,0.9316666666666664,0.9021990688157878,0.9206700075539503,0.9221230158730158,0.8578610208141841,0.695278544830753
GBTClassifier,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 1e-05}",1czysty-cut,0.560603344383608,0.4932938956694698,0.5193103560469519,0.4020131217469203,0.5206432326239061,0.49254776682433743,0.5529476210405349,0.5210607301246225,0.4153226265411374,0.5458217650684316,0.33710317460317457,0.2692460317460318,0.25317460317460316,0.20396825396825397,0.298015873015873,0.2765873015873016,0.30436507936507934,0.28174603174603174,0.2216269841269841,0.3007936507936508,0.05282559960548753,-0.07414265448978373,-0.10625336937618553,-0.1148454907958757,-0.04398392118166679,0.012119765460106912,-0.012266338045656165,-0.07744257696145236,-0.0647769881147334,0.012092837996561856,0.5583333333333332,0.5183333333333333,0.4766666666666667,0.40499999999999997,0.49416666666666664,0.5758333333333333,0.6199999999999999,0.5691666666666667,0.3583333333333333,0.6225,0.3070732320273323,0.2565472131976175,0.2493832688077961,0.22236045400585575,0.2615765489249638,0.2589668490121636,0.2750414034610369,0.26680115270261445,0.21352095719110814,0.2757493681067683,0.15697223521429207,0.07808407683980108,0.10217801168015728,0.05858132768613268,0.09737919515485265,0.047507788228951096,0.06410526483079686,0.07340645645786903,0.06532435184594258,0.05498751227892322,0.5198333333333333,0.2587020447437257,0.07985262202177185,0.2746626984126984,-0.041667313590319735,0.502356446006992
XGBoostWrapper,DiceLoss,"{'alpha': 0.5, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 1e-05}",1czysty-cut,0.7613994596681658,0.7408819627031822,0.7214716640656756,0.7501641550679177,0.7463433669672142,0.7476156970782701,0.7379649614657209,0.7202713397396446,0.7817583474304446,0.7364865616999312,0.9277777777777778,0.9404761904761905,0.9365079365079365,0.9220238095238095,0.9337301587301587,0.925,0.9325396825396826,0.9305555555555556,0.9353174603174603,0.9198412698412699,0.8779627394784677,0.888771111909455,0.8821914849320656,0.872878658536604,0.8795629983379287,0.8684711513254249,0.8752386547507918,0.8655707266686108,0.8756688535814027,0.8527389285419753,0.9425000000000001,0.9466666666666667,0.9433333333333334,0.9400000000000001,0.9425000000000001,0.9375,0.9400000000000001,0.9341666666666667,0.9400000000000001,0.9266666666666665,0.9190676922942564,0.9258140430912606,0.919949469747794,0.9129260914948896,0.9192170251142315,0.9093524867403129,0.9154638580865766,0.9060635916564159,0.9186112557010109,0.8967863493076033,0.9266376369758744,0.9396994858700115,0.9359567306315919,0.9200760394741376,0.9326219712923847,0.9241024416351165,0.9311974819498234,0.9295142730689306,0.9343437903578146,0.9179547277352913,0.9393333333333332,0.9143251863234353,0.9292104578990974,0.930376984126984,0.8739055308062726,0.7444357515886167
GBTClassifier,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.001}",2delikatne-cut,0.3850387998178916,0.3306040235916058,0.3152708385933722,0.34119383816912097,0.35000239373886494,0.3099251518937666,0.3084052417694233,0.3396183992048244,0.30753265341425146,0.34248504314815376,0.24781746031746038,0.18313492063492062,0.21865079365079368,0.2748015873015873,0.20634920634920637,0.17996031746031746,0.1863095238095238,0.1990079365079365,0.17043650793650794,0.18293650793650792,-0.23944840645513743,-0.28578232983193624,-0.25149921536498876,-0.15900819435093738,-0.3021406624028115,-0.33279563482864144,-0.27629656784048195,-0.28624003395113845,-0.29839159793232284,-0.35298838360497253,0.23833333333333334,0.23833333333333334,0.2966666666666667,0.3008333333333334,0.24666666666666667,0.24333333333333332,0.2425,0.2566666666666667,0.19916666666666666,0.25083333333333335,0.2135653473603969,0.1542550553802113,0.18870263660476472,0.21882868417193127,0.1683602334768431,0.1616775992209436,0.15579392917395096,0.16160987879317748,0.1389867900450362,0.1646844529363983,0.17055558373718555,0.08558728645499913,0.09268763294558932,0.11136301379265842,0.11134823818979538,0.10379381457618053,0.07741995833736334,0.08505770894232989,0.08510092974999409,0.08847768560628115,0.25133333333333335,0.17264646071636536,0.10113918523323769,0.2049404761904762,-0.2784591026563369,0.3330076383341275
XGBoostWrapper,DiceLoss,"{'alpha': 0.25, 'square_denominator': True, 'reduction': 'sum', 'index_label_position': False, 'smooth': 0.001}",2delikatne-cut,0.7513384343948668,0.7006324035083471,0.6779310990666717,0.6817937874680917,0.7257829065822504,0.7365766654285592,0.7225317058814715,0.656831948145624,0.746063102230361,0.7779188652596084,0.7097222222222224,0.6531746031746032,0.6708333333333333,0.6085317460317461,0.707936507936508,0.724404761904762,0.7011904761904761,0.6636904761904763,0.6785714285714286,0.7365079365079366,0.6920552368324437,0.6461052236870277,0.6570431581866378,0.6105835781785187,0.6915760692253586,0.6961162048075621,0.6846558290631064,0.6425346658362594,0.6438812649796188,0.7037183474633777,0.865,0.8458333333333334,0.85,0.8324999999999999,0.8641666666666665,0.8666666666666666,0.8608333333333335,0.8433333333333334,0.845,0.8666666666666666,0.7283349962808444,0.659767303413858,0.690302397432031,0.600618891042209,0.7325303425872489,0.7596704332270734,0.7138423529168085,0.6638056822819874,0.7107689068607954,0.7616811409217987,0.6115875085034308,0.471892253726199,0.5643278839020331,0.33738070769474887,0.6462120288924122,0.6940108329996654,0.5906357560362018,0.4868863146403285,0.6270268724325149,0.7053093690346542,0.8540000000000001,0.7021322446964654,0.5735269527862188,0.6854563492063492,0.6668269578259911,0.7177400917965853
